,Unnamed: 0,u_id,a_id,profile,title,score
314,689,0,877,DesolatePsyche,Nana,7
315,690,33,877,BowlingJD,Nana,9
317,693,280,877,BanjoTheBear,Nana,9
319,695,462,877,Flawfinder,Nana,7
321,697,523,877,kajia,Nana,9
326,705,651,877,Master10K,Nana,9
328,707,678,877,jet2r0cks,Nana,9
329,708,736,877,mrsKWON,Nana,8
334,713,966,877,Gonzo-lewd,Nana,8
356,737,4808,877,mistah-manila,Nana,10
415,917,0,19,DesolatePsyche,Monster,8
416,918,33,19,BowlingJD,Monster,10
417,919,34,19,gwern,Monster,9
420,922,76,19,Lindle,Monster,10
421,923,109,19,ktulu007,Monster,9
426,928,523,19,kajia,Monster,10
427,929,524,19,Ranivus,Monster,9
430,932,651,19,Master10K,Monster,9
432,934,736,19,mrsKWON,Monster,9
434,936,901,19,literaturenerd,Monster,10
443,946,1309,19,Lord_Rutsah,Monster,7
457,962,3514,19,ChucriBZ,Monster,9
2359,4708,0,32542,DesolatePsyche,Sakamoto Desu ga?,7
2361,4710,77,32542,ZephSilver,Sakamoto Desu ga?,7
2362,4711,97,32542,LegendAqua,Sakamoto Desu ga?,9
2363,4712,280,32542,BanjoTheBear,Sakamoto Desu ga?,5
2364,4713,332,32542,ShySorcerer,Sakamoto Desu ga?,6
2366,4715,480,32542,TrashDax,Sakamoto Desu ga?,8
2372,4721,1296,32542,Zaku88,Sakamoto Desu ga?,6
2380,4730,1888,32542,Yasaal,Sakamoto Desu ga?,8
2383,4733,2368,32542,hexashadow13,Sakamoto Desu ga?,7
2395,4746,5395,32542,wolfwing,Sakamoto Desu ga?,10
3561,6895,0,27631,DesolatePsyche,God Eater,9
3562,6896,50,27631,BabyGirl06301,God Eater,8
3563,6897,97,27631,LegendAqua,God Eater,9
3564,6898,280,27631,BanjoTheBear,God Eater,3
3565,6899,337,27631,Injenss,God Eater,4
3566,6900,456,27631,Stark700,God Eater,5
3570,6905,1077,27631,CodeBlazeFate,God Eater,6
3572,6907,1158,27631,Rikuson1,God Eater,7
3573,6908,1296,27631,Zaku88,God Eater,8
3576,6911,1762,27631,camay1997,God Eater,6
3578,6913,3413,27631,lawlmartz,God Eater,3
4001,7738,31,35507,ggultra2764,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7
4002,7739,97,35507,LegendAqua,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),8
4006,7743,456,35507,Stark700,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7
4008,7745,550,35507,Tyrannicswine117,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7
4012,7751,1593,35507,LaLeLuLiLo,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),3
4015,7754,1888,35507,Yasaal,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),9
4045,7811,2335,35507,xcomprr,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7
4055,7831,2368,35507,hexashadow13,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),10
4060,7838,2389,35507,nanakox21,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),6
4066,7856,2417,35507,ImRingo,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7
4081,7884,2478,35507,RebelPanda,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),3
4084,7894,2488,35507,XHellLyterX,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),5
4085,7895,2489,35507,Shingster,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),10
4225,8164,10,853,angelsreview,Ouran Koukou Host Club,8
4227,8166,50,853,BabyGirl06301,Ouran Koukou Host Club,9
4232,8171,258,853,Fear_the_Reefer,Ouran Koukou Host Club,9
4234,8173,387,853,KyasutoNaito,Ouran Koukou Host Club,10
4245,8186,678,853,jet2r0cks,Ouran Koukou Host Club,10
4251,8192,789,853,LeaOotori,Ouran Koukou Host Club,10
4256,8199,1508,853,AnimeBW,Ouran Koukou Host Club,9
4266,8211,2138,853,Agent_Redacted,Ouran Koukou Host Club,10
4279,8227,2762,853,Sidewinder51,Ouran Koukou Host Club,10
4298,8247,4808,853,mistah-manila,Ouran Koukou Host Club,9
5383,10425,104,23289,jc9622,Gekkan Shoujo Nozaki-kun,9
5389,10431,280,23289,BanjoTheBear,Gekkan Shoujo Nozaki-kun,9
5390,10432,285,23289,earl_of_sandvich,Gekkan Shoujo Nozaki-kun,9
5392,10434,456,23289,Stark700,Gekkan Shoujo Nozaki-kun,8
5393,10435,460,23289,PyraXadon,Gekkan Shoujo Nozaki-kun,9
5399,10441,597,23289,Yuni,Gekkan Shoujo Nozaki-kun,8
5401,10443,868,23289,VegetaOver9000,Gekkan Shoujo Nozaki-kun,10
5410,10452,1565,23289,Veronin,Gekkan Shoujo Nozaki-kun,8
5413,10455,1888,23289,Yasaal,Gekkan Shoujo Nozaki-kun,9
5416,10458,2138,23289,Agent_Redacted,Gekkan Shoujo Nozaki-kun,9
5425,10467,3308,23289,Visceras,Gekkan Shoujo Nozaki-kun,7
5426,10469,3415,23289,mercury1980,Gekkan Shoujo Nozaki-kun,10
6937,13513,104,2904,jc9622,Code Geass: Hangyaku no Lelouch R2,8
6938,13514,109,2904,ktulu007,Code Geass: Hangyaku no Lelouch R2,8
6945,13521,480,2904,TrashDax,Code Geass: Hangyaku no Lelouch R2,7
6951,13527,651,2904,Master10K,Code Geass: Hangyaku no Lelouch R2,8
6954,13530,809,2904,FullmetalCowboy,Code Geass: Hangyaku no Lelouch R2,6
6957,13533,868,2904,VegetaOver9000,Code Geass: Hangyaku no Lelouch R2,10
6959,13535,1077,2904,CodeBlazeFate,Code Geass: Hangyaku no Lelouch R2,7
6960,13536,1078,2904,TakamakiJoker,Code Geass: Hangyaku no Lelouch R2,5
6988,13575,3413,2904,lawlmartz,Code Geass: Hangyaku no Lelouch R2,9
6995,13582,3857,2904,KaminaKai,Code Geass: Hangyaku no Lelouch R2,9
7014,13609,4808,2904,mistah-manila,Code Geass: Hangyaku no Lelouch R2,10
7040,13652,6687,2904,Social_Elitist,Code Geass: Hangyaku no Lelouch R2,6
8322,16168,34,12355,gwern,Ookami Kodomo no Ame to Yuki,8
8323,16169,54,12355,Eoussama,Ookami Kodomo no Ame to Yuki,9
8324,16170,61,12355,Paulwillson26,Ookami Kodomo no Ame to Yuki,10
8325,16171,109,12355,ktulu007,Ookami Kodomo no Ame to Yuki,7
8330,16176,456,12355,Stark700,Ookami Kodomo no Ame to Yuki,8
8331,16177,460,12355,PyraXadon,Ookami Kodomo no Ame to Yuki,9
8332,16178,480,12355,TrashDax,Ookami Kodomo no Ame to Yuki,8
8333,16179,503,12355,mouthpiece,Ookami Kodomo no Ame to Yuki,6
8334,16180,550,12355,Tyrannicswine117,Ookami Kodomo no Ame to Yuki,10
8338,16184,901,12355,literaturenerd,Ookami Kodomo no Ame to Yuki,5
8340,16186,1078,12355,TakamakiJoker,Ookami Kodomo no Ame to Yuki,10
8341,16187,1131,12355,Ethan_07,Ookami Kodomo no Ame to Yuki,8
8358,16207,3308,12355,Visceras,Ookami Kodomo no Ame to Yuki,10
8376,16229,6687,12355,Social_Elitist,Ookami Kodomo no Ame to Yuki,7
9330,18348,54,28825,Eoussama,Himouto! Umaru-chan,7
9331,18349,97,28825,LegendAqua,Himouto! Umaru-chan,8
9336,18354,159,28825,KomanoOhta,Himouto! Umaru-chan,7
9337,18355,280,28825,BanjoTheBear,Himouto! Umaru-chan,6
9338,18356,456,28825,Stark700,Himouto! Umaru-chan,8
9339,18357,460,28825,PyraXadon,Himouto! Umaru-chan,7
9341,18359,480,28825,TrashDax,Himouto! Umaru-chan,8
9343,18361,966,28825,Gonzo-lewd,Himouto! Umaru-chan,8
9358,18378,3415,28825,mercury1980,Himouto! Umaru-chan,6
9365,18385,5395,28825,wolfwing,Himouto! Umaru-chan,8
10316,20243,31,6594,ggultra2764,Katanagatari,8
10317,20244,34,6594,gwern,Katanagatari,9
10318,20245,61,6594,Paulwillson26,Katanagatari,9
10319,20246,109,6594,ktulu007,Katanagatari,2
10325,20252,597,6594,Yuni,Katanagatari,9
10326,20253,650,6594,Archaeon,Katanagatari,8
10328,20255,736,6594,mrsKWON,Katanagatari,7
10330,20257,1158,6594,Rikuson1,Katanagatari,7
10335,20263,1784,6594,helur,Katanagatari,8
10338,20267,2368,6594,hexashadow13,Katanagatari,6
10339,20268,2417,6594,ImRingo,Katanagatari,9
11180,21846,10,202,angelsreview,Wolf's Rain,10
11181,21847,33,202,BowlingJD,Wolf's Rain,6
11182,21848,43,202,HybridMedia,Wolf's Rain,9
11184,21850,109,202,ktulu007,Wolf's Rain,9
11185,21851,258,202,Fear_the_Reefer,Wolf's Rain,9
11186,21852,300,202,Biogundam,Wolf's Rain,7
11191,21857,583,202,brynolf,Wolf's Rain,6
11193,21859,651,202,Master10K,Wolf's Rain,8
11209,21888,809,202,FullmetalCowboy,Wolf's Rain,9
11218,21913,868,202,VegetaOver9000,Wolf's Rain,1
11568,22518,10,66,angelsreview,Azumanga Daioh,9
11569,22519,43,66,HybridMedia,Azumanga Daioh,9
11570,22520,109,66,ktulu007,Azumanga Daioh,8
11573,22523,159,66,KomanoOhta,Azumanga Daioh,9
11576,22526,258,66,Fear_the_Reefer,Azumanga Daioh,8
11577,22527,480,66,TrashDax,Azumanga Daioh,8
11578,22528,524,66,Ranivus,Azumanga Daioh,9
11579,22529,583,66,brynolf,Azumanga Daioh,8
11581,22531,641,66,Toucanbird,Azumanga Daioh,9
11582,22532,678,66,jet2r0cks,Azumanga Daioh,7
11583,22533,901,66,literaturenerd,Azumanga Daioh,7
11584,22534,1296,66,Zaku88,Azumanga Daioh,7
11587,22537,1893,66,SupremeLord,Azumanga Daioh,10
11632,22614,6009,66,LeaderTGW,Azumanga Daioh,9
11697,22729,10,5682,angelsreview,Phantom: Requiem for the Phantom,6
11698,22730,31,5682,ggultra2764,Phantom: Requiem for the Phantom,7
11699,22731,43,5682,HybridMedia,Phantom: Requiem for the Phantom,6
11700,22732,61,5682,Paulwillson26,Phantom: Requiem for the Phantom,9
11701,22733,109,5682,ktulu007,Phantom: Requiem for the Phantom,8
11702,22734,228,5682,ratchet573,Phantom: Requiem for the Phantom,8
11706,22738,597,5682,Yuni,Phantom: Requiem for the Phantom,6
11716,22748,1738,5682,Eagleshadow,Phantom: Requiem for the Phantom,9
11722,22754,2933,5682,SanaeK10,Phantom: Requiem for the Phantom,4
11724,22756,3308,5682,Visceras,Phantom: Requiem for the Phantom,8
11727,22759,3514,5682,ChucriBZ,Phantom: Requiem for the Phantom,6
11774,22856,10,1530,angelsreview,Kanon (2006),6
11775,22857,33,1530,BowlingJD,Kanon (2006),6
11776,22858,43,1530,HybridMedia,Kanon (2006),7
11778,22860,228,1530,ratchet573,Kanon (2006),8
11786,22869,641,1530,Toucanbird,Kanon (2006),10
11787,22870,651,1530,Master10K,Kanon (2006),9
11788,22871,678,1530,jet2r0cks,Kanon (2006),8
11790,22873,1057,1530,NeverKnowsBest26,Kanon (2006),7
11793,22876,1948,1530,Notshane,Kanon (2006),6
11799,22884,3413,1530,lawlmartz,Kanon (2006),7
11805,22890,4808,1530,mistah-manila,Kanon (2006),10
12255,23691,10,47,angelsreview,Akira,7
12256,23692,54,47,Eoussama,Akira,8
12260,23696,258,47,Fear_the_Reefer,Akira,5
12263,23699,480,47,TrashDax,Akira,8
12264,23700,523,47,kajia,Akira,6
12266,23702,550,47,Tyrannicswine117,Akira,9
12273,23709,809,47,FullmetalCowboy,Akira,9
12277,23713,901,47,literaturenerd,Akira,8
12282,23718,1508,47,AnimeBW,Akira,8
12293,23729,2762,47,Sidewinder51,Akira,5
12585,24254,10,578,angelsreview,Hotaru no Haka,10
12586,24255,61,578,Paulwillson26,Hotaru no Haka,10
12587,24256,109,578,ktulu007,Hotaru no Haka,10
12591,24260,258,578,Fear_the_Reefer,Hotaru no Haka,10
12596,24265,678,578,jet2r0cks,Hotaru no Haka,8
12600,24270,868,578,VegetaOver9000,Hotaru no Haka,5
12601,24271,901,578,literaturenerd,Hotaru no Haka,5
12604,24274,1158,578,Rikuson1,Hotaru no Haka,6
12605,24275,1508,578,AnimeBW,Hotaru no Haka,7
12630,24302,5395,578,wolfwing,Hotaru no Haka,10
13360,25618,10,8525,angelsreview,Kami nomi zo Shiru Sekai,8
13361,25619,34,8525,gwern,Kami nomi zo Shiru Sekai,8
13362,25620,228,8525,ratchet573,Kami nomi zo Shiru Sekai,7
13369,25627,597,8525,Yuni,Kami nomi zo Shiru Sekai,7
13370,25628,650,8525,Archaeon,Kami nomi zo Shiru Sekai,7
13372,25630,868,8525,VegetaOver9000,Kami nomi zo Shiru Sekai,9
13377,25635,1713,8525,SovietWeeb,Kami nomi zo Shiru Sekai,9
13379,25637,1784,8525,helur,Kami nomi zo Shiru Sekai,9
13381,25639,2138,8525,Agent_Redacted,Kami nomi zo Shiru Sekai,10
13398,25657,5520,8525,Simonian,Kami nomi zo Shiru Sekai,7
13799,26403,10,8795,angelsreview,Panty & Stocking with Garterbelt,6
13800,26404,34,8795,gwern,Panty & Stocking with Garterbelt,8
13801,26405,43,8795,HybridMedia,Panty & Stocking with Garterbelt,7
13803,26407,109,8795,ktulu007,Panty & Stocking with Garterbelt,3
13805,26409,258,8795,Fear_the_Reefer,Panty & Stocking with Garterbelt,6
13807,26412,583,8795,brynolf,Panty & Stocking with Garterbelt,7
13810,26415,809,8795,FullmetalCowboy,Panty & Stocking with Garterbelt,9
13812,26417,901,8795,literaturenerd,Panty & Stocking with Garterbelt,3
13814,26419,966,8795,Gonzo-lewd,Panty & Stocking with Garterbelt,9
13818,26423,1784,8795,helur,Panty & Stocking with Garterbelt,7
13827,26433,3413,8795,lawlmartz,Panty & Stocking with Garterbelt,7
14274,27371,10,6347,angelsreview,Baka to Test to Shoukanjuu,9
14275,27372,109,6347,ktulu007,Baka to Test to Shoukanjuu,1
14280,27377,228,6347,ratchet573,Baka to Test to Shoukanjuu,7
14282,27379,460,6347,PyraXadon,Baka to Test to Shoukanjuu,8
14283,27380,550,6347,Tyrannicswine117,Baka to Test to Shoukanjuu,8
14286,27383,652,6347,robert788,Baka to Test to Shoukanjuu,9
14288,27385,736,6347,mrsKWON,Baka to Test to Shoukanjuu,7
14290,27387,789,6347,LeaOotori,Baka to Test to Shoukanjuu,7
14291,27388,809,6347,FullmetalCowboy,Baka to Test to Shoukanjuu,6
14292,27389,1296,6347,Zaku88,Baka to Test to Shoukanjuu,4
14297,27394,1948,6347,Notshane,Baka to Test to Shoukanjuu,9
14317,27417,5520,6347,Simonian,Baka to Test to Shoukanjuu,7
15250,29228,10,413,angelsreview,Hametsu no Mars,1
15251,29229,109,413,ktulu007,Hametsu no Mars,2
15254,29232,641,413,Toucanbird,Hametsu no Mars,2
15257,29235,1077,413,CodeBlazeFate,Hametsu no Mars,1
15266,29245,2488,413,XHellLyterX,Hametsu no Mars,10
15269,29249,2762,413,Sidewinder51,Hametsu no Mars,4
15274,29255,3308,413,Visceras,Hametsu no Mars,10
15276,29257,3413,413,lawlmartz,Hametsu no Mars,2
15277,29258,3415,413,mercury1980,Hametsu no Mars,1
15281,29263,3857,413,KaminaKai,Hametsu no Mars,2
16499,31703,10,101,angelsreview,Air,8
16500,31704,34,101,gwern,Air,8
16501,31705,43,101,HybridMedia,Air,6
16504,31708,109,101,ktulu007,Air,5
16507,31711,228,101,ratchet573,Air,6
16512,31717,583,101,brynolf,Air,9
16516,31721,651,101,Master10K,Air,8
16517,31722,678,101,jet2r0cks,Air,8
16526,31732,1296,101,Zaku88,Air,10
16527,31733,1948,101,Notshane,Air,7
16533,31739,2762,101,Sidewinder51,Air,10
16542,31749,3413,101,lawlmartz,Air,6
16553,31761,4808,101,mistah-manila,Air,8
18050,34744,31,5114,ggultra2764,Fullmetal Alchemist: Brotherhood,6
18052,34746,50,5114,BabyGirl06301,Fullmetal Alchemist: Brotherhood,10
18054,34748,109,5114,ktulu007,Fullmetal Alchemist: Brotherhood,8
18058,34753,258,5114,Fear_the_Reefer,Fullmetal Alchemist: Brotherhood,7
18063,34758,550,5114,Tyrannicswine117,Fullmetal Alchemist: Brotherhood,10
18068,34763,650,5114,Archaeon,Fullmetal Alchemist: Brotherhood,9
18076,34772,809,5114,FullmetalCowboy,Fullmetal Alchemist: Brotherhood,10
18077,34773,868,5114,VegetaOver9000,Fullmetal Alchemist: Brotherhood,10
18079,34775,901,5114,literaturenerd,Fullmetal Alchemist: Brotherhood,7
18127,34838,2933,5114,SanaeK10,Fullmetal Alchemist: Brotherhood,7
18137,34850,3308,5114,Visceras,Fullmetal Alchemist: Brotherhood,7
18144,34858,3514,5114,ChucriBZ,Fullmetal Alchemist: Brotherhood,10
18198,34935,5395,5114,wolfwing,Fullmetal Alchemist: Brotherhood,9
19591,37759,31,16067,ggultra2764,Nagi no Asu kara,7
19593,37761,104,16067,jc9622,Nagi no Asu kara,8
19596,37764,224,16067,bearvarine,Nagi no Asu kara,7
19597,37765,258,16067,Fear_the_Reefer,Nagi no Asu kara,5
19598,37766,376,16067,captjoe213,Nagi no Asu kara,10
19600,37768,449,16067,HaXXspetten,Nagi no Asu kara,10
19601,37769,456,16067,Stark700,Nagi no Asu kara,8
19602,37770,460,16067,PyraXadon,Nagi no Asu kara,9
19604,37774,550,16067,Tyrannicswine117,Nagi no Asu kara,8
19624,37795,1738,16067,Eagleshadow,Nagi no Asu kara,8
19717,37976,50,34822,BabyGirl06301,Tsuki ga Kirei,9
19718,37977,97,34822,LegendAqua,Tsuki ga Kirei,8
19722,37981,280,34822,BanjoTheBear,Tsuki ga Kirei,9
19725,37984,387,34822,KyasutoNaito,Tsuki ga Kirei,9
19727,37986,451,34822,papsoshea,Tsuki ga Kirei,9
19729,37988,550,34822,Tyrannicswine117,Tsuki ga Kirei,9
19750,38011,2138,34822,Agent_Redacted,Tsuki ga Kirei,10
19756,38018,2335,34822,xcomprr,Tsuki ga Kirei,7
19758,38020,2368,34822,hexashadow13,Tsuki ga Kirei,9
19774,38038,5395,34822,wolfwing,Tsuki ga Kirei,10
19998,38489,50,28171,BabyGirl06301,Shokugeki no Souma,10
20003,38494,159,28171,KomanoOhta,Shokugeki no Souma,8
20006,38497,280,28171,BanjoTheBear,Shokugeki no Souma,8
20007,38498,332,28171,ShySorcerer,Shokugeki no Souma,9
20010,38501,449,28171,HaXXspetten,Shokugeki no Souma,9
20011,38502,456,28171,Stark700,Shokugeki no Souma,8
20012,38503,460,28171,PyraXadon,Shokugeki no Souma,6
20015,38506,480,28171,TrashDax,Shokugeki no Souma,8
20036,38527,1417,28171,GrayRealm,Shokugeki no Souma,4
20047,38538,2389,28171,nanakox21,Shokugeki no Souma,8
22764,43541,31,9289,ggultra2764,Hanasaku Iroha,7
22765,43542,33,9289,BowlingJD,Hanasaku Iroha,6
22767,43544,104,9289,jc9622,Hanasaku Iroha,9
22769,43546,224,9289,bearvarine,Hanasaku Iroha,10
22770,43547,228,9289,ratchet573,Hanasaku Iroha,9
22771,43548,280,9289,BanjoTheBear,Hanasaku Iroha,7
22777,43554,650,9289,Archaeon,Hanasaku Iroha,7
22778,43555,736,9289,mrsKWON,Hanasaku Iroha,8
22782,43560,1296,9289,Zaku88,Hanasaku Iroha,7
22786,43565,2138,9289,Agent_Redacted,Hanasaku Iroha,10
22875,43715,31,27775,ggultra2764,Plastic Memories,6
22876,43716,77,27775,ZephSilver,Plastic Memories,4
22878,43718,104,27775,jc9622,Plastic Memories,7
22881,43721,159,27775,KomanoOhta,Plastic Memories,8
22883,43723,280,27775,BanjoTheBear,Plastic Memories,6
22884,43724,376,27775,captjoe213,Plastic Memories,8
22885,43725,449,27775,HaXXspetten,Plastic Memories,8
22886,43726,456,27775,Stark700,Plastic Memories,7
22887,43727,460,27775,PyraXadon,Plastic Memories,7
22888,43728,462,27775,Flawfinder,Plastic Memories,2
22894,43734,1131,27775,Ethan_07,Plastic Memories,8
22913,43755,1738,27775,Eagleshadow,Plastic Memories,8
22925,43769,3413,27775,lawlmartz,Plastic Memories,3
23069,44055,31,17265,ggultra2764,Log Horizon,7
23071,44057,104,17265,jc9622,Log Horizon,4
